id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
1511852806633,doCommand,MusicCommand,(Lcom/jagrosh/jdautilities/command/CommandEvent;)V,void,1,0
1511852806633,moveItem,FairQueue<QueuedTrack>,(II)Lcom/jagrosh/jmusicbot/audio/QueuedTrack;,QueuedTrack,2,0
1511852806633,remove,FairQueue<QueuedTrack>,(I)Lcom/jagrosh/jmusicbot/audio/QueuedTrack;,QueuedTrack,1,0
1511852806633,remove,List<T>,(I)Lcom/jagrosh/jmusicbot/queue/T;,T,1,0
1511852806633,remove,List<T>,(I)Lcom/jagrosh/jmusicbot/queue/T;,T,1,1
1511852806633,get,FairQueue<QueuedTrack>,(I)Lcom/jagrosh/jmusicbot/audio/QueuedTrack;,QueuedTrack,1,0
1511852806633,get,FairQueue<QueuedTrack>,(I)Lcom/jagrosh/jmusicbot/audio/QueuedTrack;,QueuedTrack,1,1
1511852806633,get,List<T>,(I)Lcom/jagrosh/jmusicbot/queue/T;,T,1,0
1511852806633,get,List<QueuedTrack>,(I)Lcom/jagrosh/jmusicbot/audio/QueuedTrack;,QueuedTrack,1,0
1511852806633,get,List<T>,(I)Lcom/jagrosh/jmusicbot/playlist/T;,T,1,0
1511852806633,get,"HashMap<Long,Settings>",(Ljava/lang/Object;)Lcom/jagrosh/jmusicbot/settings/Settings;,Settings,1,0
1511852806633,computeIfAbsent,"HashMap<Long,Settings>",(Ljava/lang/Long;Ljava/util/function/Function;)Lcom/jagrosh/jmusicbot/settings/Settings;,Settings,2,0
1511852806633,set,List<T>,(ILcom/jagrosh/jmusicbot/queue/T;)Lcom/jagrosh/jmusicbot/queue/T;,T,2,0
1511852806633,set,List<T>,(ILcom/jagrosh/jmusicbot/playlist/T;)Lcom/jagrosh/jmusicbot/playlist/T;,T,2,0
1511852806633,put,"HashMap<Long,Settings>",(Ljava/lang/Long;Lcom/jagrosh/jmusicbot/settings/Settings;)Lcom/jagrosh/jmusicbot/settings/Settings;,Settings,2,0
1505799056444,valueOf,Type,(Ljava/lang/String;)Lorg/janusgraph/core/attribute/Geoshape$Type;,Type,1,0
1505799056444,valueOf,Mapping,(Ljava/lang/String;)Lorg/janusgraph/core/schema/Mapping;,Mapping,1,0
1505799056444,valueOf,BBEntryGetter,(Ljava/lang/String;)Lorg/janusgraph/diskstorage/keycolumnvalue/StaticArrayEntryTest$BBEntryGetter;,BBEntryGetter,1,0
1505799056444,valueOf,ByteEntryGetter,(Ljava/lang/String;)Lorg/janusgraph/diskstorage/keycolumnvalue/StaticArrayEntryTest$ByteEntryGetter;,ByteEntryGetter,1,0
1505799056444,valueOf,StaticEntryGetter,(Ljava/lang/String;)Lorg/janusgraph/diskstorage/keycolumnvalue/StaticArrayEntryTest$StaticEntryGetter;,StaticEntryGetter,1,0
1505799056444,length,ReadWriteLong,(J)I,int,1,0
1505799056444,getMessage,"RepeatedFieldBuilderV3<JanusGraphContext,Builder,JanusGraphContextOrBuilder>",(I)Lorg/janusgraph/graphdb/grpc/types/JanusGraphContext;,JanusGraphContext,1,0
1505799056444,getMessage,"RepeatedFieldBuilderV3<EdgeLabel,Builder,EdgeLabelOrBuilder>",(I)Lorg/janusgraph/graphdb/grpc/types/EdgeLabel;,EdgeLabel,1,0
