id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
21710081,create,SessionDAO,(Lorg/apache/shiro/session/Session;)Ljava/io/Serializable;,Serializable,1,0
21710081,add,DestroyableRegistry,(Lorg/apache/shiro/lang/util/Destroyable;)V,void,1,0
21710081,remove,"Map<K,V>",(Ljava/lang/Object;)Lorg/apache/shiro/cache/V;,V,1,0
21710081,remove,"Map<String,Section>",(Ljava/lang/Object;)Lorg/apache/shiro/config/Ini$Section;,Section,1,0
21710081,remove,"Cache<Object,AuthenticationInfo>",(Ljava/lang/Object;)Lorg/apache/shiro/authc/AuthenticationInfo;,AuthenticationInfo,1,0
21710081,remove,"Cache<Object,AuthorizationInfo>",(Ljava/lang/Object;)Lorg/apache/shiro/authz/AuthorizationInfo;,AuthorizationInfo,1,0
21710081,remove,"HashMap<String,JdbcRealm>",(Ljava/lang/Object;)Lorg/apache/shiro/realm/jdbc/JdbcRealm;,JdbcRealm,1,0
21710081,remove,"Cache<Serializable,Session>",(Ljava/io/Serializable;)Lorg/apache/shiro/session/Session;,Session,1,0
21710081,remove,"Map<Serializable,Session>",(Ljava/lang/Object;)Lorg/apache/shiro/session/Session;,Session,1,0
21710081,remove,List<PrincipalCollection>,(I)Lorg/apache/shiro/subject/PrincipalCollection;,PrincipalCollection,1,0
21710081,remove,List<PrincipalCollection>,(I)Lorg/apache/shiro/subject/PrincipalCollection;,PrincipalCollection,1,1
21710081,remove,"Map<Object,Subscription>",(Ljava/lang/Object;)Lorg/apache/shiro/event/support/DefaultEventBus$Subscription;,Subscription,1,0
21710081,setValue,SampleManager,(Ljava/lang/String;)V,void,1,0
21710081,setValue,Cookie,(Ljava/lang/String;)V,void,1,0
21710081,valueOf,ProvidedHashFormat,(Ljava/lang/String;)Lorg/apache/shiro/crypto/hash/format/ProvidedHashFormat;,ProvidedHashFormat,1,0
21710081,stop,NativeSessionManager,(Lorg/apache/shiro/session/mgt/SessionKey;)V,void,1,0
21710081,start,SessionManager,(Lorg/apache/shiro/session/mgt/SessionContext;)Lorg/apache/shiro/session/Session;,Session,1,0
21710081,setName,Nameable,(Ljava/lang/String;)V,void,1,0
21710081,onStop,SessionListener,(Lorg/apache/shiro/session/Session;)V,void,1,0
21710081,onStart,SessionListener,(Lorg/apache/shiro/session/Session;)V,void,1,0
21710081,addAll,MutablePrincipalCollection,(Lorg/apache/shiro/subject/PrincipalCollection;)V,void,1,0
21710081,addFilter,FilterChainManager,(Ljava/lang/String;Ljavax/servlet/Filter;Z)V,void,3,0
21710081,get,"Map<K,V>",(Ljava/lang/Object;)Lorg/apache/shiro/cache/V;,V,1,0
21710081,get,"Map<String,Section>",(Ljava/lang/Object;)Lorg/apache/shiro/config/Ini$Section;,Section,1,0
21710081,get,"Cache<Object,AuthenticationInfo>",(Ljava/lang/Object;)Lorg/apache/shiro/authc/AuthenticationInfo;,AuthenticationInfo,1,0
21710081,get,"Cache<Object,AuthorizationInfo>",(Ljava/lang/Object;)Lorg/apache/shiro/authz/AuthorizationInfo;,AuthorizationInfo,1,0
21710081,get,"Map<String,SimpleRole>",(Ljava/lang/Object;)Lorg/apache/shiro/authz/SimpleRole;,SimpleRole,1,0
21710081,get,"Map<String,SimpleAccount>",(Ljava/lang/Object;)Lorg/apache/shiro/authc/SimpleAccount;,SimpleAccount,1,0
21710081,get,"HashMap<String,JdbcRealm>",(Ljava/lang/Object;)Lorg/apache/shiro/realm/jdbc/JdbcRealm;,JdbcRealm,1,0
21710081,get,"Cache<Serializable,Session>",(Ljava/io/Serializable;)Lorg/apache/shiro/session/Session;,Session,1,0
21710081,get,"Map<String,NamedFilterList>",(Ljava/lang/Object;)Lorg/apache/shiro/web/filter/mgt/NamedFilterList;,NamedFilterList,1,0
21710081,get,List<BeanConfiguration>,(I)Lorg/apache/shiro/config/ogdl/ReflectionBuilder$BeanConfiguration;,BeanConfiguration,1,0
21710081,get,"Map<Serializable,Session>",(Ljava/lang/Object;)Lorg/apache/shiro/session/Session;,Session,1,0
21710081,get,List<PrincipalCollection>,(I)Lorg/apache/shiro/subject/PrincipalCollection;,PrincipalCollection,1,0
21710081,get,List<PrincipalCollection>,(I)Lorg/apache/shiro/subject/PrincipalCollection;,PrincipalCollection,1,1
21710081,get,"Map<StormtrooperId,Stormtrooper>",(Ljava/lang/Object;)Lorg/apache/shiro/testing/jaxrs/app/model/Stormtrooper;,Stormtrooper,1,0
21710081,get,"Map<Long,Account>",(Ljava/lang/Object;)Lorg/apache/shiro/samples/aspectj/bank/Account;,Account,1,0
21710081,get,"Map<TypeLiteral<>,BeanTypeKey>",(Ljava/lang/Object;)Lorg/apache/shiro/guice/BeanTypeListener$BeanTypeKey;,BeanTypeKey,1,0
21710081,register,EventBus,(Ljava/lang/Object;)V,void,1,0
21710081,put,"Map<K,V>",(Lorg/apache/shiro/cache/K;Lorg/apache/shiro/cache/V;)Lorg/apache/shiro/cache/V;,V,2,0
