id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
1977980927,get,List<SportCardModel>,(I)Lcom/cleveroad/testrecycler/models/SportCardModel;,SportCardModel,1,0
1977980927,get,List<AthleticModel>,(I)Lcom/cleveroad/testrecycler/models/AthleticModel;,AthleticModel,1,0
1977980927,rotateView,AnimationHelper,(Landroid/view/View;FLandroid/animation/Animator$AnimatorListener;)V,void,3,0
1977980927,straightenView,AnimationHelper,(Landroid/view/View;Landroid/animation/Animator$AnimatorListener;)V,void,2,0
1977980927,shiftSideViews,AnimationHelper,(Ljava/util/Collection;ILandroid/support/v7/widget/RecyclerView$LayoutManager;Landroid/animation/Animator$AnimatorListener;Landroid/animation/ValueAnimator$AnimatorUpdateListener;)V,void,5,0
1977980927,shiftSideViews,AnimationHelper,(Ljava/util/Collection;ILandroid/support/v7/widget/RecyclerView$LayoutManager;Landroid/animation/Animator$AnimatorListener;Landroid/animation/ValueAnimator$AnimatorUpdateListener;)V,void,5,1
1977980927,closeItem,AnimationHelper,(Landroid/view/View;ILandroid/animation/Animator$AnimatorListener;)V,void,3,0
1977980927,openItem,AnimationHelper,(Landroid/view/View;ILandroid/animation/Animator$AnimatorListener;)V,void,3,0
1977980927,onTimeForScrollingCalculated,FanCardTimeCallback,(II)V,void,2,0
1977980927,onItemClicked,OnItemClickListener,(ILandroid/view/View;)V,void,2,0
1506502976207,updateConfiguration,AudioVisualizationRenderer,(Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$ColorsBuilder;)V,void,1,0
1506502976207,onFftDataCapture,OnFftDataCaptureListener,([B)V,void,1,0
1506502976207,linkTo,AudioVisualization,(Lcom/cleveroad/audiovisualization/DbmHandler;)V,void,1,0
1506502976207,onDataReceivedImpl,DbmHandler,(Lcom/cleveroad/audiovisualization/TData;I[F[F)V,void,4,0
1506502976207,onDataReceived,InnerAudioVisualization,([F[F)V,void,2,0
1506502976207,setBackgroundColorRes,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,0
1506502976207,setBackgroundColorRes,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,1
1506502976207,setBackgroundColorRes,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,0
1506502976207,setBackgroundColorRes,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,1
1506502976207,setLayerColors,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,0
1506502976207,setLayerColors,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,1
1506502976207,setLayerColors,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,0
1506502976207,setLayerColors,ColorsBuilder<Builder>,(I)Lcom/cleveroad/audiovisualization/GLAudioVisualizationView$Builder;,Builder,1,1
