id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
1880510025,get,List<T>,(I)Lcom/orm/T;,T,1,0
1880510025,get,List<T>,(I)Lcom/orm/query/T;,T,1,0
1880510025,get,List<T>,(I)Lcom/orm/query/T;,T,1,1
1880510025,get,List<T>,(I)Lcom/orm/T;,T,1,0
1880510025,get,List<T>,(I)Lcom/orm/T;,T,1,1
1880510025,get,List<T>,(I)Lcom/orm/T;,T,1,0
1880510025,get,List<T>,(I)Lcom/orm/T;,T,1,1
1880510025,get,List<T>,(I)Lcom/orm/T;,T,1,0
1880510025,get,List<T>,(I)Lcom/orm/T;,T,1,1
1880510025,onError,ErrorCallback,(Ljava/lang/Exception;)V,void,1,0
33300136,valueOf,DataWriterType,(Ljava/lang/String;)Lcom/tagtraum/perf/gcviewer/exp/DataWriterType;,DataWriterType,1,0
33300136,removePropertyChangeListener,GCResource,(Ljava/beans/PropertyChangeListener;)V,void,1,0
33300136,removePropertyChangeListener,GCModelLoader,(Ljava/beans/PropertyChangeListener;)V,void,1,0
33300136,removePropertyChangeListener,GCModelLoaderGroupTracker,(Ljava/beans/PropertyChangeListener;)V,void,1,0
33300136,addPropertyChangeListener,GCResource,(Ljava/beans/PropertyChangeListener;)V,void,1,0
33300136,addPropertyChangeListener,GCModelLoader,(Ljava/beans/PropertyChangeListener;)V,void,1,0
33300136,addPropertyChangeListener,GCModelLoaderGroupTracker,(Ljava/beans/PropertyChangeListener;)V,void,1,0
33300136,addGcModelLoader,GCModelLoaderGroupTracker,(Lcom/tagtraum/perf/gcviewer/ctrl/GCModelLoader;)V,void,1,0
33300136,reload,GCModelLoaderController,(Lcom/tagtraum/perf/gcviewer/view/GCDocument;)Lcom/tagtraum/perf/gcviewer/ctrl/GCModelLoaderGroupTracker;,GCModelLoaderGroupTracker,1,0
33300136,openAsSeries,GCModelLoaderController,(Ljava/util/List;)V,void,1,0
33300136,open,GCModelLoaderController,(Ljava/util/List;)V,void,1,0
33300136,open,GCModelLoaderController,(Lcom/tagtraum/perf/gcviewer/model/GCResource;)V,void,1,0
33300136,open,GCModelLoaderController,([Ljava/io/File;)V,void,1,0
33300136,add,GCModelLoaderController,(Lcom/tagtraum/perf/gcviewer/model/GCResource;)V,void,1,0
33300136,add,GCModelLoaderController,([Ljava/io/File;)V,void,1,0
