id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
1872940093,get,"HashMap<String,Feed>",(Ljava/lang/Object;)Lme/storm/ninegag/model/Feed;,Feed,1,0
1872940093,put,"HashMap<String,Feed>",(Ljava/lang/String;Lme/storm/ninegag/model/Feed;)Lme/storm/ninegag/model/Feed;,Feed,2,0
1872940093,valueOf,Category,(Ljava/lang/String;)Lme/storm/ninegag/model/Category;,Category,1,0
1872940093,setAnimationSetupCallback,ShimmerViewBase,(Lcom/romainpiel/shimmer/ShimmerViewHelper$AnimationSetupCallback;)V,void,1,0
1872940093,setShimmering,ShimmerViewBase,(Z)V,void,1,0
1872940093,setShimmering,ShimmerViewBase,(Z)V,void,1,1
1872940093,onSetupAnimation,AnimationSetupCallback,(Landroid/view/View;)V,void,1,0
1872940093,onSetupAnimation,AnimationSetupCallback,(Lme/storm/ninegag/view/titanic/TitanicTextView;)V,void,1,0
1872940093,onEdgeTouch,SwipeListener,(I)V,void,1,0
1872940093,onScrollStateChange,SwipeListener,(IF)V,void,2,0
1872940093,tryCaptureView,Callback,(Landroid/view/View;I)Z,boolean,2,0
38080036,valueOf,RestStatus,(Ljava/lang/String;)Lorg/elasticsearch/rest/RestStatus;,RestStatus,1,0
38080036,valueOf,ClusterHealthStatus,(Ljava/lang/String;)Lorg/elasticsearch/cluster/health/ClusterHealthStatus;,ClusterHealthStatus,1,0
38080036,valueOf,FieldStats,(Ljava/lang/String;Ljava/lang/String;)Lorg/elasticsearch/action/fieldstats/T;,T,2,0
38080036,valueOf,Type,(Ljava/lang/String;)Lorg/elasticsearch/cache/recycler/PageCacheRecycler$Type;,Type,1,0
38080036,valueOf,XContentContext,(Ljava/lang/String;)Lorg/elasticsearch/cluster/metadata/MetaData$XContentContext;,XContentContext,1,0
38080036,valueOf,Type,(Ljava/lang/String;)Lorg/elasticsearch/cluster/routing/allocation/decider/Decision$Type;,Type,1,0
38080036,valueOf,Allocation,(Ljava/lang/String;)Lorg/elasticsearch/cluster/routing/allocation/decider/EnableAllocationDecider$Allocation;,Allocation,1,0
38080036,valueOf,Rebalance,(Ljava/lang/String;)Lorg/elasticsearch/cluster/routing/allocation/decider/EnableAllocationDecider$Rebalance;,Rebalance,1,0
38080036,valueOf,Modifier,(Ljava/lang/String;)Lorg/elasticsearch/common/lucene/search/function/FieldValueFactorFunction$Modifier;,Modifier,1,0
38080036,valueOf,MultiValueMode,(Ljava/lang/String;)Lorg/elasticsearch/search/MultiValueMode;,MultiValueMode,1,0
38080036,valueOf,Type,(Ljava/lang/String;)Lorg/elasticsearch/index/query/MatchQueryBuilder$Type;,Type,1,0
38080036,valueOf,RegexpFlag,(Ljava/lang/String;)Lorg/elasticsearch/index/query/RegexpFlag;,RegexpFlag,1,0
38080036,valueOf,SimpleQueryStringFlag,(Ljava/lang/String;)Lorg/elasticsearch/index/query/SimpleQueryStringFlag;,SimpleQueryStringFlag,1,0
38080036,valueOf,Type,(Ljava/lang/String;)Lorg/elasticsearch/index/shard/CommitPoint$Type;,Type,1,0
