id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
1966791433,hide,Badge,(Z)V,void,1,0
1966791433,hide,Badge,(Z)V,void,1,1
1966791433,onDragStateChanged,OnDragStateChangedListener,(ILq/rorbin/badgeview/Badge;Landroid/view/View;)V,void,3,0
1966791433,setOnDragStateChangedListener,Badge,(Lq/rorbin/badgeview/Badge$OnDragStateChangedListener;)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setGravityOffset,Badge,(FFZ)Lq/rorbin/badgeview/Badge;,Badge,3,0
1966791433,setGravityOffset,Badge,(FFZ)Lq/rorbin/badgeview/Badge;,Badge,3,1
1966791433,setBadgeGravity,Badge,(I)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setBadgePadding,Badge,(FZ)Lq/rorbin/badgeview/Badge;,Badge,2,0
1966791433,setBadgePadding,Badge,(FZ)Lq/rorbin/badgeview/Badge;,Badge,2,1
1966791433,setBadgeTextSize,Badge,(FZ)Lq/rorbin/badgeview/Badge;,Badge,2,0
1966791433,setBadgeTextSize,Badge,(FZ)Lq/rorbin/badgeview/Badge;,Badge,2,1
1966791433,setBadgeTextColor,Badge,(I)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setBadgeTextColor,Badge,(I)Lq/rorbin/badgeview/Badge;,Badge,1,1
1966791433,setBadgeBackground,Badge,(Landroid/graphics/drawable/Drawable;)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,stroke,Badge,(IFZ)Lq/rorbin/badgeview/Badge;,Badge,3,0
1966791433,stroke,Badge,(IFZ)Lq/rorbin/badgeview/Badge;,Badge,3,1
1966791433,setBadgeBackgroundColor,Badge,(I)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setBadgeBackgroundColor,Badge,(I)Lq/rorbin/badgeview/Badge;,Badge,1,1
1966791433,setShowShadow,Badge,(Z)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setExactMode,Badge,(Z)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setBadgeText,Badge,(Ljava/lang/String;)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setBadgeText,Badge,(Ljava/lang/String;)Lq/rorbin/badgeview/Badge;,Badge,1,1
1966791433,setBadgeNumber,Badge,(I)Lq/rorbin/badgeview/Badge;,Badge,1,0
1966791433,setBadgeNumber,Badge,(I)Lq/rorbin/badgeview/Badge;,Badge,1,1
1966791433,onColorClick,OnColorClickListener,(I)V,void,1,0
7890332,get,RingQueue<VectorAggregateTask>,(J)Lio/questdb/tasks/VectorAggregateTask;,VectorAggregateTask,1,0
7890332,get,RingQueue<VectorAggregateTask>,(J)Lio/questdb/tasks/VectorAggregateTask;,VectorAggregateTask,1,0
7890332,get,RingQueue<TableWriterTask>,(J)Lio/questdb/tasks/TableWriterTask;,TableWriterTask,1,0
7890332,get,RingQueue<TableWriterTask>,(J)Lio/questdb/tasks/TableWriterTask;,TableWriterTask,1,0
7890332,get,RingQueue<PageFrameReduceTask>,(J)Lio/questdb/cairo/sql/async/PageFrameReduceTask;,PageFrameReduceTask,1,0
7890332,get,RingQueue<PageFrameReduceTask>,(J)Lio/questdb/cairo/sql/async/PageFrameReduceTask;,PageFrameReduceTask,1,0
7890332,get,RingQueue<O3PartitionPurgeTask>,(J)Lio/questdb/tasks/O3PartitionPurgeTask;,O3PartitionPurgeTask,1,0
7890332,get,RingQueue<O3PartitionPurgeTask>,(J)Lio/questdb/tasks/O3PartitionPurgeTask;,O3PartitionPurgeTask,1,0
7890332,get,RingQueue<O3PartitionTask>,(J)Lio/questdb/tasks/O3PartitionTask;,O3PartitionTask,1,0
7890332,get,RingQueue<O3OpenColumnTask>,(J)Lio/questdb/tasks/O3OpenColumnTask;,O3OpenColumnTask,1,0
7890332,get,RingQueue<O3CopyTask>,(J)Lio/questdb/tasks/O3CopyTask;,O3CopyTask,1,0
