id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
1876381512,onEdgeTouch,SwipeListener,(I)V,void,1,0
1876381512,onScrollStateChange,SwipeListener,(IF)V,void,2,0
1876381512,tryCaptureView,Callback,(Landroid/view/View;I)Z,boolean,2,0
13110055,get,"HashMap<Class<?>,TypeNode>",(Ljava/lang/Object;)Lnet/imagej/debug/TypeHierarchy$TypeNode;,TypeNode,1,0
13110055,put,"HashMap<Class<?>,TypeNode>",(Ljava/lang/Class;Lnet/imagej/debug/TypeHierarchy$TypeNode;)Lnet/imagej/debug/TypeHierarchy$TypeNode;,TypeNode,2,0
45910043,size,ConstraintVisitor<V>,(Ljava/lang/String;ZI)Lorg/immutables/mongo/repository/internal/V;,V,3,0
45910043,fromJsonTree,TypeAdapter<TestEnum>,(Lcom/google/gson/JsonElement;)Lorg/immutables/gson/bridge/TestEnum;,TestEnum,1,0
45910043,read,TypeAdapter<Perk>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/fixture/packoutput/Packs$Perk;,Perk,1,0
45910043,read,ReadAttempt,(Lcom/google/gson/TypeAdapter;)Ljava/lang/Object;,Object,1,0
45910043,read,TypeAdapter<Inr>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/Adapt$Inr;,Inr,1,0
45910043,read,TypeAdapter<Nst>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/Adapt$Nst;,Nst,1,0
45910043,read,TypeAdapter<TestSubObject>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/bridge/TestSubObject;,TestSubObject,1,0
45910043,read,Streamer,(Lcom/google/gson/Gson;Ljava/lang/reflect/Type;Ljava/io/InputStream;)Ljava/lang/Object;,Object,3,0
45910043,read,TypeAdapter<V>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/V;,V,1,0
45910043,read,TypeAdapter<T>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/T;,T,1,0
45910043,read,TypeAdapter<Nst>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/Stylee$Nst;,Nst,1,0
45910043,read,TypeAdapter<Inr>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/Stylee$Inr;,Inr,1,0
45910043,read,TypeAdapter<A>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/Optionals$A;,A,1,0
45910043,read,TypeAdapter<T>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/T;,T,1,0
45910043,read,TypeAdapter<V>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/V;,V,1,0
45910043,read,TypeAdapter<K>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/adapter/K;,K,1,0
45910043,read,TypeAdapter<TestEnum>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/gson/bridge/TestEnum;,TestEnum,1,0
45910043,read,TypeAdapter<T>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/mongo/bson4gson/T;,T,1,0
45910043,read,TypeAdapter<TimeInstant>,(Lcom/google/gson/stream/JsonReader;)Lorg/immutables/mongo/types/TimeInstant;,TimeInstant,1,0
45910043,toJson,QueryBuilder,(Lcom/fasterxml/jackson/databind/ObjectMapper;)Lcom/fasterxml/jackson/databind/node/ObjectNode;,ObjectNode,1,0
45910043,write,Streamer,(Lcom/google/gson/Gson;Ljava/lang/reflect/Type;Ljava/lang/Object;Ljava/io/OutputStream;)V,void,4,0
45910043,create,Factory,(Ljava/lang/Class;)Lorg/immutables/criteria/backend/KeyExtractor;,KeyExtractor,1,0
45910043,create,CriteriaCreator<R>,(Lorg/immutables/criteria/matcher/CriteriaContext;)Lorg/immutables/criteria/matcher/R;,R,1,0
45910043,create,CriteriaCreator<R>,(Lorg/immutables/criteria/matcher/CriteriaContext;)Lorg/immutables/criteria/matcher/R;,R,1,0
45910043,build,Build,(Lorg/immutables/trees/ast/B;)Lorg/immutables/trees/ast/T;,T,1,0
45910043,with,"WithMatcher<PersonCriteria,PersonCriteria>",(Ljava/util/function/UnaryOperator;)Lorg/immutables/criteria/personmodel/PersonCriteria;,PersonCriteria,1,0
45910043,with,"WithMatcher<PersonCriteria,PersonCriteria>",(Ljava/util/function/UnaryOperator;)Lorg/immutables/criteria/personmodel/PersonCriteria;,PersonCriteria,1,0
